playerId,id,x_coordinates,y_coordinates,blocked,goal,time,matchPeriod,counter,competition,foot,bodypart,preferrence,angles,distance,headers,xG
293686,250598945,96.6,21.08,0.0,0.0,71.0,1,0.0,0,1.0,1.0,1.0,15.34,15.41,0.0,0.0765
3327,250599187,92.4,25.16,0.0,0.0,86.0,1,0.0,0,1.0,1.0,1.0,22.42,15.39,0.0,0.1253
8292,250599096,94.5,44.88,0.0,0.0,89.0,1,0.0,0,0.0,1.0,0.0,19.65,15.12,0.0,0.1071
7978,250599288,93.45,25.16,0.0,0.0,95.0,1,0.0,0,0.0,3.0,1.0,23.11,14.54,1.0,0.0495
14703,250788288,86.1,27.88,0.0,0.0,7.0,0,0.0,0,1.0,1.0,1.0,19.94,19.87,0.0,0.0653
3413,250788367,72.45,31.28,1.0,0.0,10.0,0,0.0,0,1.0,1.0,1.0,12.74,32.66,0.0,0.0211
14703,250788414,96.6,34.68,0.0,0.0,12.0,0,0.0,0,1.0,3.0,1.0,46.86,8.43,1.0,0.2027
37725,250788525,96.6,24.48,0.0,0.0,16.0,0,0.0,0,1.0,3.0,1.0,22.59,12.7,1.0,0.049
397174,250788607,82.95,38.08,0.0,0.0,20.0,0,0.0,0,1.0,1.0,1.0,18.25,22.42,0.0,0.0401
7934,250788634,76.65,31.96,0.0,0.0,21.0,0,0.0,0,1.0,1.0,1.0,14.64,28.42,0.0,0.0255
3361,250788693,92.4,43.52,0.0,0.0,22.0,0,0.0,0,1.0,1.0,1.0,21.35,15.79,0.0,0.102
8135,250788697,97.65,22.44,0.0,0.0,22.0,0,0.0,0,0.0,2.0,1.0,17.16,13.7,0.0,0.0777
8582,250788843,75.6,18.36,0.0,0.0,29.0,0,0.0,0,0.0,2.0,1.0,11.11,33.3,0.0,0.0136
8135,250788929,82.95,29.92,0.0,0.0,35.0,0,0.0,0,0.0,2.0,1.0,18.25,22.42,0.0,0.0399
70965,250789059,101.85,40.12,0.0,0.0,36.0,0,0.0,0,1.0,2.0,0.0,34.16,6.88,0.0,0.3051
7936,250789052,74.55,27.2,0.0,0.0,41.0,0,0.0,0,1.0,1.0,1.0,13.07,31.2,0.0,0.0218
7934,250789161,78.75,25.16,0.0,0.0,45.0,0,0.0,0,1.0,1.0,1.0,14.3,27.7,0.0,0.0239
7934,250789241,90.3,42.84,1.0,0.0,47.0,1,0.0,0,1.0,1.0,1.0,20.96,17.15,0.0,0.0848
7936,250789274,94.5,27.88,0.0,0.0,48.0,1,0.0,0,1.0,3.0,1.0,29.78,12.15,1.0,0.0742
7936,250789342,70.35,17.0,1.0,0.0,50.0,1,0.0,0,1.0,1.0,1.0,9.75,38.6,0.0,0.016
7934,250789440,85.05,27.2,0.0,0.0,54.0,1,0.0,0,1.0,1.0,1.0,18.72,21.08,0.0,0.0578
7936,250789564,94.5,27.88,0.0,0.0,62.0,1,0.0,0,1.0,3.0,1.0,29.78,12.15,1.0,0.0742
7922,250789649,98.7,42.16,0.0,0.0,65.0,1,0.0,0,1.0,3.0,1.0,26.4,10.31,1.0,0.0923
7936,250789729,56.7,11.56,0.0,0.0,70.0,1,0.0,0,1.0,1.0,1.0,7.14,53.26,0.0,0.0262
7936,250789756,93.45,15.64,0.0,0.0,71.0,1,0.0,0,1.0,1.0,1.0,10.48,21.69,0.0,0.0427
14703,250790166,97.65,20.4,0.0,0.0,79.0,1,0.0,0,1.0,2.0,0.0,13.41,15.46,0.0,0.0895
8561,250790210,79.8,40.8,0.0,0.0,84.0,1,0.0,0,1.0,1.0,1.0,15.44,26.1,0.0,0.0257
49971,239106833,84.0,34.68,1.0,0.0,3.0,0,0.0,0,1.0,2.0,0.0,19.75,21.01,0.0,0.0498
49872,239106848,90.3,45.56,0.0,0.0,3.0,0,0.0,0,0.0,2.0,1.0,17.74,18.7,0.0,0.072
49872,239107212,77.7,39.44,0.0,0.0,16.0,0,0.0,0,0.0,2.0,1.0,14.7,27.84,0.0,0.0257
7870,239107181,98.7,41.48,0.0,0.0,22.0,0,0.0,0,1.0,1.0,1.0,29.28,9.78,0.0,0.1663
7870,239107297,82.95,44.2,1.0,0.0,28.0,0,0.0,0,1.0,1.0,1.0,15.63,24.29,0.0,0.0274
20612,239108463,95.55,31.28,0.0,0.0,29.0,0,0.0,0,1.0,3.0,1.0,39.71,9.83,1.0,0.1125
167145,239107353,92.4,49.64,0.0,0.0,30.0,0,0.0,0,1.0,1.0,1.0,13.31,20.08,0.0,0.0384
120339,239107532,75.6,51.68,1.0,0.0,39.0,0,0.0,0,1.0,1.0,1.0,10.48,34.31,0.0,0.0172
171283,239108472,92.4,31.96,0.0,0.0,42.0,0,0.0,0,1.0,3.0,1.0,31.67,12.76,1.0,0.0675
171283,239107602,92.4,31.28,0.0,0.0,44.0,0,0.0,0,1.0,3.0,1.0,31.12,12.89,1.0,0.0613
7945,239107845,94.5,19.72,0.0,0.0,56.0,1,0.0,0,1.0,1.0,1.0,14.33,17.72,0.0,0.0863
120339,239107879,92.4,34.68,1.0,0.0,57.0,1,0.0,0,1.0,1.0,1.0,32.31,12.62,0.0,0.1662
3560,239107883,85.05,20.4,0.0,0.0,57.0,1,0.0,0,0.0,2.0,1.0,14.38,24.14,0.0,0.0438
7873,239107990,78.75,29.24,0.0,0.0,65.0,1,0.0,0,0.0,2.0,1.0,15.38,26.68,0.0,0.0258
332605,239108067,85.05,22.44,0.0,0.0,67.0,1,0.0,0,1.0,1.0,1.0,15.74,23.06,0.0,0.0292
9532,239108122,100.8,22.44,0.0,0.0,70.0,1,0.0,0,1.0,2.0,0.0,12.57,12.3,0.0,0.0642
25867,239108089,91.35,23.12,0.0,0.0,70.0,1,0.0,0,1.0,1.0,1.0,18.93,17.46,0.0,0.0791
25413,239108101,101.85,42.84,1.0,0.0,71.0,1,0.0,0,1.0,1.0,1.0,17.16,9.38,0.0,0.0901
171283,239108108,96.6,34.0,0.0,0.0,71.0,1,0.0,0,1.0,2.0,0.0,47.09,8.4,0.0,0.3507
3560,239108207,91.35,20.4,0.0,0.0,77.0,1,0.0,0,0.0,1.0,0.0,15.6,19.27,0.0,0.0341
7870,239108316,95.55,20.4,0.0,0.0,82.0,1,0.0,0,1.0,2.0,0.0,14.85,16.56,0.0,0.0891
105338,239108369,96.6,44.2,0.0,0.0,85.0,1,0.0,0,1.0,1.0,1.0,20.88,13.21,0.0,0.1091
3319,239108488,81.9,23.12,0.0,0.0,85.0,1,0.0,0,0.0,2.0,1.0,14.83,25.53,0.0,0.0228
25867,239108377,91.35,22.44,0.0,1.0,85.0,1,0.0,0,1.0,1.0,1.0,18.05,17.89,0.0,0.0771
49876,239108443,74.55,46.24,0.0,0.0,93.0,1,0.0,0,0.0,2.0,1.0,11.84,32.82,0.0,0.0201
120,238959021,92.4,23.12,1.0,0.0,11.0,0,0.0,0,1.0,2.0,0.0,19.28,16.65,0.0,0.0817
91381,238959050,90.3,21.08,1.0,0.0,12.0,0,0.0,0,1.0,1.0,1.0,16.23,19.57,0.0,0.0338
3928,238959063,94.5,29.92,0.0,0.0,18.0,0,0.0,0,1.0,3.0,1.0,34.1,11.26,1.0,0.0809
8416,238959548,91.35,42.16,0.0,0.0,34.0,0,0.0,0,1.0,1.0,1.0,22.64,15.9,0.0,0.0991
8416,238959604,92.4,36.04,0.0,0.0,37.0,0,0.0,0,1.0,1.0,1.0,31.67,12.76,0.0,0.1675
26150,238959433,95.55,52.36,0.0,0.0,38.0,0,0.0,0,0.0,2.0,1.0,9.51,20.65,0.0,0.039
91381,238959641,82.95,19.72,1.0,0.0,40.0,0,1.0,0,1.0,1.0,1.0,13.42,26.27,0.0,0.0212
15526,238959789,79.8,45.56,0.0,0.0,46.0,1,0.0,0,1.0,1.0,1.0,13.72,27.72,0.0,0.0199
20855,238959826,85.05,48.28,1.0,0.0,48.0,1,1.0,0,1.0,2.0,0.0,13.94,24.53,0.0,0.0521
26495,238959829,81.9,23.8,0.0,0.0,48.0,1,0.0,0,0.0,2.0,1.0,15.16,25.25,0.0,0.0305
91381,238959946,93.45,30.6,1.0,0.0,53.0,1,0.0,0,1.0,1.0,1.0,32.73,12.04,0.0,0.2075
61961,238959991,86.1,39.44,0.0,0.0,55.0,1,0.0,0,1.0,1.0,1.0,20.33,19.67,0.0,0.0601
9097,238960212,96.6,34.0,0.0,0.0,68.0,1,0.0,0,1.0,3.0,1.0,47.09,8.4,1.0,0.1911
12829,238960176,96.6,21.76,0.0,0.0,71.0,1,0.0,0,1.0,2.0,0.0,16.55,14.85,0.0,0.0872
265366,238960340,74.55,35.36,0.0,0.0,81.0,1,0.0,0,1.0,1.0,1.0,13.68,30.48,0.0,0.022
3928,238960382,96.6,37.4,0.0,1.0,83.0,1,0.0,0,1.0,3.0,1.0,41.82,9.06,1.0,0.168
8242,238960567,96.6,33.32,0.0,0.0,92.0,1,0.0,0,1.0,3.0,1.0,46.86,8.43,1.0,0.2167
12829,238960558,101.85,31.28,0.0,1.0,95.0,1,1.0,0,1.0,2.0,0.0,80.34,4.16,0.0,0.6714
48,239136542,79.8,26.52,0.0,0.0,8.0,0,0.0,0,0.0,1.0,0.0,15.23,26.29,0.0,0.0204
105333,239136082,87.15,24.48,1.0,0.0,9.0,0,0.0,0,1.0,1.0,1.0,18.27,20.23,0.0,0.0478
13484,239136599,96.6,29.24,0.0,0.0,10.0,0,0.0,0,1.0,3.0,1.0,37.61,9.65,1.0,0.1221
105333,239136166,93.45,45.56,0.0,0.0,18.0,0,0.0,0,1.0,2.0,0.0,18.43,16.34,0.0,0.0866
8945,239136908,75.6,40.8,0.0,0.0,25.0,0,0.0,0,1.0,1.0,1.0,13.49,30.18,0.0,0.0214
8625,239136278,90.3,46.24,0.0,0.0,28.0,0,0.0,0,1.0,1.0,1.0,16.97,19.13,0.0,0.0571
3324,239136293,95.55,32.64,0.0,1.0,29.0,0,0.0,0,1.0,3.0,1.0,41.66,9.55,1.0,0.1537
54,239137175,74.55,34.68,0.0,0.0,39.0,0,0.0,0,1.0,1.0,1.0,13.7,30.46,0.0,0.022
8032,239136376,97.65,21.08,0.0,0.0,41.0,0,0.0,0,0.0,2.0,1.0,14.53,14.86,0.0,0.0687
31528,239136399,86.1,32.64,1.0,0.0,43.0,0,0.0,0,1.0,1.0,1.0,21.81,18.95,0.0,0.085
54,239137299,75.6,45.56,1.0,0.0,45.0,0,0.0,0,1.0,2.0,0.0,12.33,31.59,0.0,0.0152
54,239137327,72.45,25.84,0.0,1.0,45.0,0,0.0,0,1.0,1.0,1.0,12.09,33.56,0.0,0.0219
8032,239136419,87.15,26.52,0.0,0.0,46.0,0,1.0,0,0.0,2.0,1.0,19.89,19.35,0.0,0.0849
8625,239136530,88.2,43.52,1.0,0.0,47.0,1,0.0,0,1.0,1.0,1.0,18.89,19.31,0.0,0.0525
135103,239136815,91.35,34.68,0.0,0.0,59.0,1,0.0,0,1.0,3.0,1.0,29.95,13.67,1.0,0.0522
14911,239137670,82.95,46.24,0.0,0.0,60.0,1,0.0,0,1.0,2.0,0.0,14.53,25.22,0.0,0.0175
13484,239137677,93.45,34.0,0.0,1.0,61.0,1,0.0,0,1.0,1.0,1.0,35.17,11.55,0.0,0.202
105333,239136900,82.95,25.16,0.0,0.0,64.0,1,0.0,0,1.0,1.0,1.0,16.33,23.76,0.0,0.0315
14911,239137700,95.55,39.44,0.0,0.0,65.0,1,0.0,0,1.0,2.0,0.0,33.25,10.9,0.0,0.1981
13484,239137702,99.75,35.36,0.0,1.0,65.0,1,0.0,0,1.0,2.0,0.0,67.38,5.42,0.0,0.5409
3350,239136981,84.0,27.88,0.0,0.0,68.0,1,0.0,0,1.0,1.0,1.0,18.29,21.87,0.0,0.0507
8032,239137031,98.7,21.76,0.0,0.0,70.0,1,0.0,0,0.0,2.0,1.0,14.67,13.77,0.0,0.0658
3324,239137187,95.55,28.56,0.0,0.0,75.0,1,0.0,0,1.0,1.0,1.0,33.25,10.9,0.0,0.2212
20441,239137868,99.75,23.12,1.0,0.0,85.0,1,0.0,0,0.0,2.0,1.0,16.17,12.08,0.0,0.0957
25553,239137624,94.5,46.92,0.0,0.0,94.0,1,0.0,0,1.0,1.0,1.0,16.24,16.65,0.0,0.0696
8422,238852947,93.45,31.96,0.0,0.0,8.0,0,0.0,0,1.0,1.0,1.0,34.25,11.73,0.0,0.202
370,238853166,94.5,31.28,1.0,0.0,11.0,0,0.0,0,1.0,3.0,1.0,36.4,10.85,1.0,0.101
25747,238853168,101.85,33.32,0.0,0.0,11.0,0,0.0,0,1.0,3.0,1.0,97.44,3.22,1.0,0.5888
15808,238853231,79.8,31.96,0.0,0.0,14.0,0,0.0,0,1.0,2.0,0.0,16.42,25.28,0.0,0.02
15808,238853437,75.6,40.12,1.0,0.0,22.0,0,0.0,0,1.0,1.0,1.0,13.62,30.03,0.0,0.0211
120353,238853530,92.4,46.24,0.0,0.0,28.0,0,0.0,0,0.0,2.0,1.0,17.35,17.57,0.0,0.0716
15808,238853567,84.0,48.96,1.0,0.0,29.0,0,0.0,0,1.0,1.0,1.0,13.28,25.78,0.0,0.0189
15808,238853903,94.5,42.84,0.0,0.0,38.0,0,0.0,0,1.0,3.0,1.0,23.71,13.73,1.0,0.0733
120353,238854007,86.1,48.96,0.0,0.0,41.0,0,0.0,0,0.0,2.0,1.0,13.7,24.1,0.0,0.0276
25747,238854099,92.4,42.16,1.0,0.0,43.0,0,0.0,0,1.0,2.0,0.0,23.52,15.01,0.0,0.107
15808,238854100,93.45,44.2,1.0,0.0,43.0,0,0.0,0,1.0,1.0,1.0,20.67,15.41,0.0,0.1079
25747,238854102,95.55,42.16,0.0,0.0,43.0,0,0.0,0,1.0,3.0,1.0,25.89,12.49,1.0,0.084
25747,238854322,100.8,31.28,0.0,1.0,49.0,1,0.0,0,1.0,2.0,0.0,69.26,5.0,0.0,0.7242
120353,238854341,91.35,40.12,0.0,0.0,50.0,1,0.0,0,0.0,2.0,1.0,25.4,14.96,0.0,0.1315
38031,238853704,92.4,31.96,0.0,0.0,58.0,1,0.0,0,1.0,1.0,1.0,31.67,12.76,0.0,0.1672
38031,238853736,91.35,36.04,0.0,0.0,58.0,1,1.0,0,1.0,1.0,1.0,29.43,13.8,0.0,0.1993
346101,238854706,82.95,44.88,0.0,0.0,82.0,1,0.0,0,1.0,1.0,1.0,15.27,24.59,0.0,0.0256
120353,238854722,97.65,36.72,0.0,1.0,84.0,1,0.0,0,0.0,1.0,0.0,48.25,7.84,0.0,0.3227
397168,238854177,80.85,38.08,0.0,0.0,88.0,1,0.0,0,1.0,2.0,0.0,16.77,24.49,0.0,0.0401
8422,238854287,96.6,18.36,0.0,0.0,94.0,1,0.0,0,1.0,2.0,0.0,11.52,17.75,0.0,0.0306
245364,238931463,94.5,45.56,0.0,1.0,4.0,0,0.0,0,0.0,2.0,1.0,18.44,15.62,0.0,0.1041
8245,238931503,90.3,23.8,0.0,0.0,10.0,0,0.0,0,1.0,3.0,1.0,19.33,17.89,1.0,0.037
9194,238931526,98.7,33.32,0.0,0.0,11.0,0,0.0,0,1.0,3.0,1.0,59.88,6.34,1.0,0.2117
340386,238931596,96.6,33.32,0.0,1.0,13.0,0,0.0,0,1.0,3.0,1.0,46.86,8.43,1.0,0.2167
8317,238931668,98.7,21.76,0.0,0.0,16.0,0,0.0,0,0.0,2.0,1.0,14.67,13.77,0.0,0.0658
11066,238931679,80.85,26.52,0.0,0.0,17.0,0,0.0,0,1.0,1.0,1.0,15.77,25.28,0.0,0.0265
105339,238931711,75.6,21.08,1.0,0.0,20.0,0,0.0,0,1.0,1.0,1.0,11.94,32.11,0.0,0.0156
8277,238931726,97.65,41.48,0.0,0.0,20.0,0,0.0,0,1.0,2.0,0.0,29.12,10.49,0.0,0.2049
70086,238931740,92.4,37.4,0.0,0.0,21.0,0,0.0,0,1.0,1.0,1.0,30.44,13.05,0.0,0.1602
134502,238931874,95.55,19.04,1.0,0.0,27.0,0,0.0,0,0.0,2.0,1.0,13.0,17.69,0.0,0.0657
11066,238931878,91.35,32.64,0.0,0.0,27.0,0,0.0,0,1.0,2.0,0.0,29.76,13.72,0.0,0.1626
11066,238931985,81.9,46.92,1.0,0.0,32.0,0,0.0,0,1.0,1.0,1.0,13.82,26.47,0.0,0.0207
8317,238932022,85.05,21.76,0.0,0.0,33.0,0,0.0,0,0.0,2.0,1.0,15.28,23.41,0.0,0.0306
11066,238932081,95.55,39.44,0.0,1.0,37.0,0,1.0,0,1.0,2.0,0.0,33.25,10.9,0.0,0.3726
38021,238932094,90.3,25.16,1.0,0.0,39.0,0,0.0,0,1.0,1.0,1.0,20.96,17.15,0.0,0.0757
8317,238932449,90.3,44.2,1.0,0.0,54.0,1,0.0,0,0.0,1.0,0.0,19.33,17.89,0.0,0.0593
105339,238932465,75.6,23.8,0.0,0.0,55.0,1,0.0,0,1.0,1.0,1.0,12.7,31.12,0.0,0.0173
9194,238932515,85.05,23.8,0.0,1.0,62.0,1,0.0,0,1.0,1.0,1.0,16.64,22.41,0.0,0.0585
32636,238932572,98.7,29.92,0.0,0.0,66.0,1,0.0,0,1.0,3.0,1.0,47.04,7.51,1.0,0.1946
245364,238932857,84.0,13.6,0.0,0.0,71.0,1,0.0,0,0.0,1.0,0.0,10.33,29.28,0.0,0.0107
105339,238932932,76.65,31.96,0.0,0.0,74.0,1,0.0,0,1.0,1.0,1.0,14.64,28.42,0.0,0.0255
145692,238932842,96.6,34.68,0.0,0.0,84.0,1,0.0,0,1.0,3.0,1.0,46.86,8.43,1.0,0.2027
105339,238933183,49.35,34.0,0.0,0.0,87.0,1,0.0,0,1.0,1.0,1.0,7.53,55.65,0.0,0.024
7905,238904012,90.3,27.88,0.0,1.0,4.0,0,0.0,0,0.0,2.0,1.0,24.14,15.92,0.0,0.1075
7905,238904141,91.35,42.16,0.0,0.0,10.0,0,0.0,0,0.0,1.0,0.0,22.64,15.9,0.0,0.0884
7934,238904148,86.1,42.16,0.0,0.0,11.0,0,0.0,0,1.0,1.0,1.0,18.63,20.59,0.0,0.0516
7934,238904237,87.15,34.0,0.0,0.0,15.0,0,0.0,0,1.0,1.0,1.0,23.17,17.85,0.0,0.0816
3361,238904322,87.15,31.96,0.0,1.0,20.0,0,0.0,0,1.0,1.0,1.0,22.9,17.97,0.0,0.0979
7934,238904517,88.2,35.36,0.0,0.0,30.0,0,0.0,0,1.0,1.0,1.0,24.43,16.85,0.0,0.091
7934,238904727,92.4,29.92,1.0,0.0,40.0,0,0.0,0,1.0,2.0,0.0,29.65,13.24,0.0,0.1559
7936,238904801,78.75,27.88,1.0,0.0,44.0,0,0.0,0,1.0,1.0,1.0,15.08,26.95,0.0,0.0257
3361,238905046,100.8,37.4,0.0,0.0,55.0,1,0.0,0,1.0,3.0,1.0,62.79,5.4,1.0,0.3305
7906,238905062,99.75,36.04,0.0,0.0,57.0,1,0.0,0,0.0,2.0,1.0,64.5,5.63,0.0,0.5241
343951,238905103,92.4,26.52,0.0,0.0,59.0,1,0.0,0,1.0,1.0,1.0,24.61,14.65,0.0,0.1377
343951,238905111,93.45,40.8,0.0,0.0,59.0,1,0.0,0,1.0,2.0,0.0,26.96,13.4,0.0,0.1555
77557,238905367,92.4,17.0,1.0,0.0,71.0,1,0.0,0,1.0,1.0,1.0,11.99,21.16,0.0,0.0313
7905,238905501,97.65,39.44,0.0,0.0,79.0,1,0.0,0,0.0,2.0,1.0,37.46,9.14,0.0,0.3052
8290,238914561,80.85,31.28,0.0,0.0,3.0,0,0.0,0,1.0,1.0,1.0,17.03,24.3,0.0,0.0461
9227,238914744,90.3,49.64,1.0,0.0,7.0,0,0.0,0,0.0,2.0,1.0,13.53,21.46,0.0,0.0326
12536,238914918,89.25,35.36,1.0,0.0,14.0,0,0.0,0,1.0,1.0,1.0,25.99,15.81,0.0,0.1106
7967,238916326,79.8,34.68,0.0,0.0,14.0,0,0.0,0,1.0,1.0,1.0,16.52,25.21,0.0,0.0254
9227,238914943,93.45,26.52,0.0,0.0,15.0,0,0.0,0,0.0,2.0,1.0,25.66,13.76,0.0,0.1706
3523,238915051,67.2,40.8,1.0,0.0,21.0,0,0.0,0,1.0,1.0,1.0,10.72,38.41,0.0,0.0227
11078,238914781,75.6,42.16,1.0,0.0,24.0,0,0.0,0,1.0,2.0,0.0,13.2,30.51,0.0,0.0167
12536,238915171,89.25,17.68,0.0,0.0,25.0,0,1.0,0,1.0,1.0,1.0,12.96,22.68,0.0,0.0213
12536,238915205,85.05,33.32,0.0,0.0,28.0,0,0.0,0,1.0,1.0,1.0,20.77,19.96,0.0,0.0645
12536,238915291,93.45,33.32,0.0,0.0,32.0,0,0.0,0,1.0,1.0,1.0,35.06,11.57,0.0,0.2011
254898,238915416,77.7,26.52,1.0,0.0,38.0,0,0.0,0,0.0,2.0,1.0,14.23,28.31,0.0,0.0261
8620,238915463,77.7,26.52,1.0,0.0,40.0,0,0.0,0,1.0,1.0,1.0,14.23,28.31,0.0,0.0261
12536,238915502,97.65,37.4,0.0,0.0,41.0,0,0.0,0,1.0,1.0,1.0,45.87,8.1,0.0,0.3108
7967,238915696,81.9,29.92,0.0,0.0,46.0,1,0.0,0,1.0,1.0,1.0,17.48,23.46,0.0,0.0398
38377,238915421,86.1,44.2,0.0,0.0,58.0,1,0.0,0,1.0,1.0,1.0,17.17,21.48,0.0,0.0459
55979,238915517,94.5,30.6,1.0,0.0,64.0,1,0.0,0,1.0,3.0,1.0,35.33,11.04,1.0,0.1153
230883,238916047,98.7,38.08,0.0,0.0,66.0,1,0.0,0,1.0,1.0,1.0,47.04,7.51,0.0,0.3201
70215,238916091,79.8,42.16,0.0,0.0,69.0,1,0.0,0,0.0,2.0,1.0,15.0,26.49,0.0,0.0283
230883,238916208,99.75,32.64,0.0,1.0,80.0,1,0.0,0,1.0,1.0,1.0,67.38,5.42,0.0,0.5872
14703,180120282,93.45,44.2,0.0,0.0,8.0,0,0.0,0,1.0,1.0,1.0,20.67,15.41,0.0,0.1079
8677,180120297,95.55,27.88,0.0,0.0,10.0,0,0.0,0,1.0,3.0,1.0,31.39,11.26,1.0,0.0835
20857,180120494,96.6,23.8,0.0,1.0,10.0,0,0.0,0,0.0,2.0,1.0,20.88,13.21,0.0,0.1425
8677,180120352,98.7,25.84,0.0,0.0,12.0,0,0.0,0,1.0,3.0,1.0,26.4,10.31,1.0,0.1005
8116,180121622,95.55,44.2,0.0,0.0,14.0,0,0.0,0,1.0,1.0,1.0,21.03,13.9,0.0,0.1058
8677,180120496,92.4,32.64,0.0,0.0,19.0,0,0.0,0,1.0,3.0,1.0,32.07,12.67,1.0,0.0723
8116,180120617,84.0,25.84,0.0,0.0,20.0,0,0.0,0,1.0,1.0,1.0,17.28,22.53,0.0,0.0491
14703,180120569,96.6,36.72,0.0,0.0,21.0,0,0.0,0,1.0,3.0,1.0,43.6,8.83,1.0,0.1728
8677,180120577,99.75,42.84,0.0,0.0,22.0,0,0.0,0,1.0,1.0,1.0,22.6,10.28,0.0,0.1719
8116,180120843,85.05,37.4,1.0,0.0,40.0,0,0.0,0,1.0,1.0,1.0,20.23,20.24,0.0,0.0566
61988,180120885,96.6,23.8,0.0,0.0,42.0,0,0.0,0,1.0,2.0,0.0,20.88,13.21,0.0,0.1395
8677,180120994,84.0,17.68,0.0,0.0,44.0,0,0.0,0,1.0,2.0,0.0,12.49,26.6,0.0,0.0147
7941,180120995,102.9,38.08,0.0,1.0,44.0,0,0.0,0,1.0,1.0,1.0,63.51,4.59,0.0,0.6331
70389,180120925,93.45,46.92,0.0,0.0,45.0,0,0.0,0,1.0,1.0,1.0,16.42,17.33,0.0,0.0739
70389,180121063,95.55,48.96,0.0,0.0,51.0,1,0.0,0,1.0,1.0,1.0,13.0,17.69,0.0,0.0708
25572,180121375,98.7,35.36,1.0,0.0,53.0,1,0.0,0,0.0,3.0,1.0,58.6,6.45,1.0,0.2196
20857,180121145,72.45,36.04,0.0,0.0,59.0,1,0.0,0,0.0,2.0,1.0,12.78,32.61,0.0,0.021
7941,180121483,76.65,25.16,0.0,0.0,60.0,1,0.0,0,1.0,1.0,1.0,13.44,29.7,0.0,0.0226
383,180121172,91.35,46.92,0.0,0.0,61.0,1,0.0,0,0.0,2.0,1.0,16.38,18.79,0.0,0.045
8126,180121526,93.45,33.32,0.0,0.0,63.0,1,0.0,0,1.0,3.0,1.0,35.06,11.57,1.0,0.0898
7899,180121275,71.4,18.36,0.0,0.0,68.0,1,0.0,0,1.0,2.0,0.0,10.25,37.06,0.0,0.013
26610,180121656,95.55,29.24,0.0,0.0,72.0,1,0.0,0,1.0,3.0,1.0,35.06,10.58,1.0,0.1028
26610,180121670,96.6,34.68,0.0,0.0,73.0,1,0.0,0,1.0,3.0,1.0,46.86,8.43,1.0,0.2027
7941,180121671,101.85,28.56,0.0,1.0,73.0,1,0.0,0,1.0,1.0,1.0,41.44,6.29,0.0,0.3036
8126,180121680,90.3,29.24,0.0,0.0,77.0,1,0.0,0,1.0,3.0,1.0,25.52,15.45,1.0,0.0349
8116,180121438,77.7,21.76,0.0,0.0,79.0,1,0.0,0,1.0,1.0,1.0,12.77,29.92,0.0,0.0171
7899,180121465,69.3,23.12,1.0,0.0,81.0,1,0.0,0,1.0,1.0,1.0,10.73,37.32,0.0,0.0222
8384,180121486,99.75,40.8,1.0,0.0,82.0,1,0.0,0,1.0,3.0,1.0,32.46,8.59,1.0,0.1535
8561,180121720,79.8,49.64,1.0,0.0,83.0,1,0.0,0,1.0,1.0,1.0,12.02,29.66,0.0,0.018
8116,180121600,72.45,27.2,1.0,0.0,89.0,1,0.0,0,1.0,2.0,0.0,12.3,33.25,0.0,0.0175
134102,238963107,97.65,31.96,0.0,0.0,3.0,0,0.0,0,0.0,3.0,1.0,50.22,7.63,1.0,0.1939
8959,238963148,86.1,20.4,0.0,0.0,6.0,0,0.0,0,1.0,1.0,1.0,14.66,23.28,0.0,0.0273
8903,238963457,88.2,25.16,1.0,0.0,9.0,0,0.0,0,1.0,1.0,1.0,19.51,18.98,0.0,0.0614
3351,238963541,90.3,38.08,0.0,1.0,13.0,0,0.0,0,1.0,1.0,1.0,26.13,15.26,0.0,0.1215
25798,238963689,85.05,25.16,1.0,0.0,22.0,0,0.0,0,1.0,1.0,1.0,17.51,21.82,0.0,0.0671
8981,238963712,91.35,29.24,1.0,0.0,22.0,0,0.0,0,0.0,2.0,1.0,27.06,14.46,0.0,0.1545
302518,238963404,80.85,41.48,0.0,0.0,25.0,0,0.0,0,1.0,1.0,1.0,15.77,25.28,0.0,0.0262
28292,238963773,87.15,34.68,1.0,0.0,26.0,0,0.0,0,1.0,2.0,0.0,23.14,17.86,0.0,0.0713
92899,238963823,85.05,40.8,0.0,0.0,30.0,0,0.0,0,0.0,2.0,1.0,18.72,21.08,0.0,0.0506
20593,238963906,96.6,19.72,1.0,0.0,33.0,0,0.0,0,1.0,1.0,1.0,13.25,16.57,0.0,0.0555
8981,238963925,79.8,29.92,1.0,0.0,34.0,0,0.0,0,0.0,2.0,1.0,16.12,25.53,0.0,0.0259
9739,238963643,91.35,45.56,1.0,0.0,38.0,0,0.0,0,1.0,2.0,0.0,18.05,17.89,0.0,0.0748
9277,238963665,95.55,38.08,0.0,0.0,38.0,0,0.0,0,1.0,3.0,1.0,36.77,10.29,1.0,0.0837
8903,238964006,94.5,34.0,1.0,0.0,39.0,0,0.0,0,1.0,1.0,1.0,38.43,10.5,0.0,0.1931
0,238964016,87.15,42.16,0.0,0.0,39.0,0,0.0,0,0.0,2.0,1.0,19.36,19.63,0.0,0.0562
8959,238963731,93.45,17.68,0.0,0.0,41.0,0,0.0,0,1.0,1.0,1.0,12.34,19.99,0.0,0.0331
8903,238964091,85.05,21.76,1.0,0.0,44.0,0,0.0,0,1.0,1.0,1.0,15.28,23.41,0.0,0.0306
